"","city","month","adults","children","num_rooms","postal_code","latitude","longitude","hotel_score","staff_score","facilities_score","cleanliness_score","comfort_score","value_for_money_score","location_score","free_wifi_score","balcony","swimming_pool","pet_friendly","kitchen","city_view","aparments","non_smoking_rooms","private_bathroom","elevator","heating","safe","air_conditioning","free_wifi","page_count","current_page","in_page_count","is_december","is_march","as.integer(!is.na(NA))","length_description","min_price","max_price","is_suite","is_apartment","has_free_cancelation"
"3507","Madrid","June",2,3,2," 28012 ",40.4143068,-3.70712534,8.9,9.5,9,9,8.9,9,9.8,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,17,0,0,0,152,84,118,0,0,1
"3508","Madrid","June",4,1,2," 28004 ",40.4213117,-3.6978103,8.3,8.8,8.4,8.5,8.6,8.1,9.6,9.1,0,0,0,1,1,0,1,1,0,0,1,1,0,38,2,13,0,0,0,134,494,643,0,1,1
"3509","Madrid","June",5,3,3," 28012 ",40.4159106,-3.7013584,7.2,8.3,7.9,7.9,7.1,8.8,9.2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,65,3,14,0,0,0,109,383,547,0,1,1
"3510","Madrid","June",4,1,2," 28012 ",40.41419754,-3.70380476,8.7,9.1,8.7,8.9,8.9,8.8,9.6,8.8,0,0,0,1,1,0,1,1,0,0,0,1,0,12,1,12,0,0,0,158,16,961,0,1,1
"3511","Madrid","June",4,1,2," 28012 ",40.4084188,-3.6991301,9.1,10,9.3,10,10,8.4,10,0,0,0,0,1,0,0,1,1,0,1,0,1,0,76,3,25,0,0,0,110,590,648,0,1,1
"3512","Madrid","June",4,1,2," 28012 ",40.410337,-3.7017777,9,10,8.8,10,10,8.8,10,0,1,0,0,1,0,0,1,1,0,0,0,1,0,80,4,3,0,0,0,94,593,859,0,1,1
"3513","Madrid","June",2,3,2," 28004 ",40.42067092,-3.6990948,8.8,9.5,8.9,9.3,9.3,8.4,9.7,8.6,0,1,0,0,0,0,1,1,0,0,1,1,0,116,5,11,0,0,0,187,45,984,0,0,1
"3514","Madrid","June",4,1,2," 28012 ",40.4117834,-3.7042824,8,7.5,8.1,8.6,8.6,7.9,9,7.1,0,0,0,1,0,0,1,1,1,1,0,1,0,2,1,2,0,0,0,130,14,976,0,1,1
"3515","Madrid","June",2,3,2," 28013 ",40.416462,-3.704673,9.4,9.3,10,10,10,9.3,9.6,0,0,0,0,1,1,0,1,0,0,1,0,1,0,97,4,22,0,0,0,146,156,324,0,1,1
"3516","Madrid","June",4,1,2," 28015 ",40.42380222,-3.70752633,8.9,9.3,9,8.9,9,8.8,9.7,9,0,0,0,1,0,0,1,1,1,1,0,1,0,58,3,7,0,0,0,133,8,957,0,1,1
"3517","Madrid","June",4,1,2," 28013 ",40.42215746,-3.7096037,8.7,9.2,8.8,9.2,9.1,8.5,9.6,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,7,0,0,0,144,13,982,0,0,0
"3518","Madrid","June",4,1,2," 28013 ",40.41634589,-3.70902004,9.1,9.5,9,9.3,9.2,9.2,9.8,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,71,3,20,0,0,0,172,332,332,0,0,1
"3519","Madrid","June",2,3,2," 28005 ",40.409191,-3.7113892,6.6,7.5,7.2,6.9,6.9,7.5,9.1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,78,4,1,0,0,0,115,536,558,0,1,1
"3520","Madrid","June",5,3,3," 28013 ",40.41701546,-3.70549277,9.4,9.6,9.5,9.6,9.6,9.3,9.9,9,0,0,0,1,1,0,1,1,0,0,1,1,0,32,2,7,0,0,0,126,60,954,0,1,1
"3521","Madrid","June",5,3,3," 28013 ",40.420458,-3.705482,7.6,7.7,7.6,8,8.1,8,9.6,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,15,0,0,0,150,302,823,0,0,1
"3522","Madrid","June",5,3,3," 28013 ",40.4193887,-3.7004665,9.1,9.5,9.2,9.4,9.3,9.2,9.7,9.5,0,0,0,1,0,0,1,1,0,0,1,1,0,14,1,14,0,0,0,139,737,935,0,1,1
"3523","Madrid","June",2,3,2," 28013 ",40.42005124,-3.70371334,8.9,9.3,8.8,9.2,9.2,8.3,9.7,8.8,0,0,0,0,0,0,1,1,0,1,1,1,0,109,5,7,0,0,0,182,16,976,0,0,1
"3524","Madrid","June",2,3,2," 28005 ",40.413727,-3.710649,7.9,8.8,7.8,7.9,8.3,8.1,9.5,10,1,0,0,1,0,0,1,0,0,0,0,1,0,48,2,23,0,0,0,118,560,728,0,1,1
"3525","Madrid","June",2,3,2," 28014 ",40.413876,-3.698248,9,9.8,8.9,9.4,9.1,9.2,9.8,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,24,0,0,0,151,361,692,0,0,1
"3526","Madrid","June",4,1,2," 28005 ",40.4124021,-3.7091974,8,8.2,8,8.4,8.2,8.1,9.6,8.1,1,0,0,1,1,0,0,1,1,1,0,1,0,29,2,4,0,0,0,120,395,964,0,1,1
"3527","Madrid","June",2,3,2," 28004 ",40.42422508,-3.70607257,7.3,8.1,7.2,7.7,7.7,7.1,8.8,7.1,0,0,0,0,0,0,1,0,1,1,0,1,0,59,3,8,0,0,0,145,7,962,0,1,1
"3528","Madrid","June",2,3,2," 28012 ",40.41184389,-3.69792804,8.7,9.2,8.7,9.1,9.1,8.4,9.3,9,0,0,0,0,0,0,0,1,1,1,1,1,0,98,4,21,0,0,0,163,56,840,0,0,1
"3529","Madrid","June",5,3,3," 28014 ",40.41505627,-3.6981225,8.3,9.1,8,8.7,8.6,8,9.6,7.8,0,0,0,0,0,0,1,1,1,1,0,1,0,70,3,20,0,0,0,203,517,656,0,0,1
"3530","Madrid","June",2,3,2," 28005 ",40.4123528,-3.7136931,7.1,7.4,7.2,7.6,7.7,7.5,8.8,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,118,5,13,0,0,0,138,268,366,0,0,1
"3531","Madrid","June",2,3,2," 28013 ",40.41697382,-3.70514184,8.7,9.5,8.5,8.9,8.8,8.5,9.8,8.4,0,0,0,0,0,0,1,1,0,0,1,1,0,83,4,8,0,0,0,168,115,935,0,0,1
"3532","Madrid","June",2,3,2," 28013 ",40.418536,-3.70666802,8.7,8.8,8.7,9.1,9.1,8.4,9.7,8.5,0,0,0,0,0,0,1,1,1,1,1,1,0,40,2,15,0,0,0,144,23,986,0,0,1
"3533","Madrid","June",5,3,3," 28012 ",40.41164886,-3.69750962,8.2,8.9,8.1,8.8,8.6,7.6,9.2,8,0,0,0,0,0,0,0,1,1,1,1,1,0,44,2,19,0,0,0,157,30,988,0,0,1
"3534","Madrid","June",2,3,2," 28014 ",40.415962,-3.699661,9.5,9.8,9.5,9.8,9.7,8.9,9.6,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4,18,0,0,0,218,20,992,0,0,1
"3535","Madrid","June",2,3,2," 28004 ",40.4204024,-3.69931206,8.2,8.9,8,8.6,8.3,8.3,9.6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,138,215,430,0,0,1
"3536","Madrid","June",4,1,2," 28014 ",40.4174829,-3.6979393,8.6,7.8,8.5,9.1,8.8,8.3,9.5,0,0,0,0,1,0,0,1,1,1,1,0,1,0,37,2,12,0,0,0,135,476,667,0,0,1
"3537","Madrid","June",4,1,2," 28012 ",40.41333472,-3.70102063,8.9,9.9,8.9,9.3,9.1,8.7,9.8,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,0,0,147,299,602,0,0,1
"3538","Madrid","June",2,3,2," 28012 ",40.41430884,-3.70018646,8.5,9.6,8.3,9,8.8,8.4,9.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,25,0,0,0,130,379,611,0,0,1
"3539","Madrid","June",5,3,3," 28005 ",40.4093938,-3.7091707,8,8.5,8,8.1,8.2,7.8,9.1,9.2,0,0,0,1,0,0,1,1,1,1,0,1,0,59,3,8,0,0,0,130,310,680,0,1,1
"3540","Madrid","June",5,3,3," 28005 ",40.41345437,-3.70794253,8.9,9.4,9.2,9.3,9.2,8.6,9.6,9.1,0,0,0,1,1,0,1,1,0,0,1,1,0,40,2,15,0,0,0,80,75,955,0,1,1
"3541","Madrid","June",5,3,3," 28012 ",40.4117834,-3.7042824,8,7.5,8.1,8.6,8.6,7.9,9,7.1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,130,14,957,0,1,1
"3542","Madrid","June",5,3,3," 28013 ",40.4197586,-3.6991641,8.9,9.3,9.1,9.2,9.2,8.6,9.8,8.2,0,1,0,1,0,0,1,1,0,1,0,1,0,5,1,5,0,0,0,173,1,989,0,1,1
"3543","Madrid","June",2,3,2," 28014 ",40.41102,-3.694377,8.6,8.9,8.7,9.1,8.9,8.4,9.5,7.5,0,0,0,1,0,0,1,1,0,1,0,1,0,113,5,8,0,0,0,140,613,872,0,1,1
"3544","Madrid","June",4,1,2," 28012 ",40.4116121,-3.702365,9.1,10,9.3,10,10,8.4,10,0,0,0,0,1,0,0,1,1,0,1,0,1,0,58,3,7,0,0,0,124,609,609,0,1,1
"3545","Madrid","June",2,3,2," 28014 ",40.4174397,-3.6985701,9.2,9.6,9.5,9.7,9.7,8.8,9.7,8.1,0,1,0,1,0,0,1,1,0,0,1,1,0,15,1,15,0,0,0,123,29,945,0,1,1
"3546","Madrid","June",2,3,2," 28004 ",40.42048612,-3.70292902,8.9,9.5,8.7,9,9,8.8,9.8,8.8,0,0,0,0,0,0,1,1,0,1,1,1,0,41,2,16,0,0,0,116,95,999,0,0,1
"3547","Madrid","June",2,3,2," 28012 ",40.41338203,-3.69994164,8.4,8.7,8.1,8.5,8.5,8.1,9.6,7.9,1,0,0,1,1,0,0,1,0,0,1,1,0,49,2,24,0,0,0,154,73,831,0,1,1
"3548","Madrid","June",4,1,2," 28004 ",40.42226467,-3.6957407,9.1,9.5,9.2,9.4,9.4,8.7,9.6,8.8,0,0,0,0,0,0,1,0,1,1,1,0,0,88,4,11,0,0,0,183,19,949,0,0,1
"3549","Madrid","June",2,3,2," 28014 ",40.40895405,-3.69251132,9.1,9.1,9.3,9.4,9.4,8.8,9.5,9.3,1,0,0,1,1,0,0,1,0,0,0,1,0,115,5,10,0,0,0,126,64,998,0,1,1
"3550","Madrid","June",2,3,2," 28005 ",40.40984246,-3.71306375,7.5,8.4,7.3,8.1,7.7,7.4,8.8,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4,26,0,0,0,162,327,402,0,0,1
"3551","Madrid","June",2,3,2," 28004 ",40.42024721,-3.70109975,8.6,9.3,8.4,8.8,8.9,8.5,9.7,8.5,0,0,0,0,0,0,1,1,0,0,1,1,0,60,3,9,0,0,0,127,8,990,0,0,1
"3552","Madrid","June",5,3,3," 28014 ",40.41547967,-3.6958009,8.4,8.9,8.5,8.9,9,7.7,9.5,0,0,0,0,0,0,0,1,0,1,1,1,1,0,21,1,21,0,0,0,127,25,999,0,0,1
"3553","Madrid","June",2,3,2," 28013 ",40.4221535,-3.7108885,8.9,8.5,9,9.2,9.3,8.7,9.5,9.7,0,0,0,0,0,0,1,1,0,1,0,1,0,101,4,26,0,0,0,146,1,988,0,1,1
"3554","Madrid","June",4,1,2," 28013 ",40.41630874,-3.70755333,8.8,8.5,8.7,9,8.9,8.6,9.8,9.1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,94,441,896,0,1,1
"3555","Madrid","June",2,3,2," 28013 ",40.419252,-3.707348,8.6,9.3,8.5,9,9,8.5,9.6,8.9,1,0,0,0,1,0,1,1,0,0,0,1,0,102,4,25,0,0,0,186,584,831,0,0,1
"3556","Madrid","June",2,3,2," 28012 ",40.40689089,-3.70139402,7.5,8.5,7.8,8.4,7.7,7.8,7.7,8.6,0,0,0,1,0,0,0,1,0,1,0,1,0,52,3,1,0,0,0,100,519,519,0,1,1
"3557","Madrid","June",2,3,2," 28004 ",40.4248143,-3.698336,8.8,8.9,9.1,9.3,9.1,8.7,9.7,8.8,0,0,0,1,0,0,1,1,0,1,0,1,0,19,1,19,0,0,0,144,490,951,0,1,1
"3558","Madrid","June",4,1,2," 28012 ",40.4117834,-3.7042824,8,7.5,8.1,8.6,8.6,7.9,9,7.1,0,0,0,1,0,0,1,1,1,1,0,1,0,2,1,2,0,0,0,130,14,943,0,1,1
"3559","Madrid","June",4,1,2," 28013 ",40.41962508,-3.70772243,9,9.1,9,9.3,9.3,8.7,9.7,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,22,0,0,0,113,51,930,0,0,1
"3560","Madrid","June",2,3,2," 28015 ",40.42631879,-3.70694429,8.9,9.2,9,9.2,9.2,8.9,9.3,8.9,0,0,0,1,0,0,1,1,0,1,1,1,0,26,2,1,0,0,0,128,12,986,0,1,1
"3561","Madrid","June",2,3,2," 28004 ",40.42643007,-3.6963737,8.7,9.3,8.7,9.1,9.1,8.4,9.5,8.8,0,0,0,0,0,0,1,1,0,0,1,1,0,108,5,6,0,0,0,230,21,989,0,1,1
"3562","Madrid","June",5,3,3," 28014 ",40.4174829,-3.6979393,8.6,7.8,8.5,9.1,8.8,8.3,9.5,0,0,0,0,1,0,0,1,1,1,1,0,1,0,18,1,18,0,0,0,135,468,661,0,0,1
"3563","Madrid","June",2,3,2," 28012 ",40.41430884,-3.70018646,8.5,9.6,8.3,9,8.8,8.4,9.7,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,130,379,611,0,0,1
"3564","Madrid","June",2,3,2," 28005 ",40.4123947,-3.7088279,8.2,8.5,8.3,8.5,8,8,10,7.5,0,0,0,1,0,0,0,1,0,0,0,0,0,110,5,5,0,0,0,105,797,876,0,1,0
"3565","Madrid","June",2,3,2," 28005 ",40.4113263,-3.7137828,7.8,8.5,8,7,8.5,9,9.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,57,3,6,0,0,0,134,469,469,0,1,1
"3566","Madrid","June",2,3,2," 28008 ",40.42226875,-3.71242404,8.2,9,7.9,8.5,8.4,8.1,9.6,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,22,0,0,0,131,507,903,0,0,1
"3567","Madrid","June",2,3,2," 28012 ",40.41184389,-3.69792804,8.7,9.2,8.7,9.1,9.1,8.4,9.3,9,0,0,0,0,0,0,0,1,1,1,1,1,0,129,5,24,0,0,0,163,2,974,0,0,1
"3568","Madrid","June",2,3,2," 28013 ",40.41810513,-3.69919538,8.3,9.3,8.1,8.5,8.5,8,9.7,8.1,0,0,0,0,0,0,0,1,0,1,1,1,0,92,4,15,0,0,0,180,563,989,0,0,1
"3569","Madrid","June",4,1,2," 28012 ",40.4107419,-3.7009776,9,8.7,9.2,9.4,9.3,8.8,8.9,9.5,0,0,0,0,0,0,1,1,1,1,0,1,0,15,1,15,0,0,0,136,398,783,0,1,1
"3570","Madrid","June",2,3,2," 28013 ",40.4191296,-3.7049901,8.8,8.4,9,9.2,9.1,8.8,9.6,8.6,0,0,0,0,0,0,1,1,1,1,0,1,0,41,2,16,0,0,0,113,1,994,0,1,1
"3571","Madrid","June",2,3,2," 28013 ",40.41707107,-3.71079992,8.3,8.8,8.2,8.8,8.3,8.6,9.5,8.8,0,0,0,1,0,0,0,1,0,0,1,1,0,3,1,3,0,0,0,128,424,606,0,1,1
"3572","Madrid","June",5,3,3," 28004 ",40.4227487,-3.7035898,9.3,9.5,9.3,9.5,9.4,9.2,9.7,9.2,0,0,0,1,0,0,1,1,0,0,1,1,0,2,1,2,0,0,0,130,570,980,0,1,1
"3573","Madrid","June",2,3,2," 28012 ",40.4156027,-3.7022164,7.9,8.4,8.2,8.4,8.6,8.2,9.7,10,0,0,0,0,0,0,0,0,1,1,0,0,0,124,5,19,0,0,0,96,747,859,0,1,1
"3574","Madrid","June",2,3,2," 28012 ",40.41419754,-3.70380476,8.7,9.1,8.7,8.9,8.9,8.8,9.6,8.8,0,0,0,1,1,0,1,1,0,0,0,1,0,29,2,4,0,0,0,158,16,961,0,1,1
"3575","Madrid","June",4,1,2," 28005 ",40.41345437,-3.70794253,8.9,9.4,9.2,9.3,9.2,8.6,9.6,9.1,0,0,0,1,1,0,1,1,0,0,1,1,0,95,4,18,0,0,0,80,75,955,0,1,1
"3576","Madrid","June",2,3,2," 28013 ",40.4194746,-3.703102,9.7,9.2,10,9.6,10,10,10,0,1,0,0,1,1,0,0,1,0,0,0,1,0,38,2,13,0,0,0,177,27,141,0,1,1
"3577","Madrid","June",2,3,2," 28012 ",40.41530745,-3.70043971,8,8.7,8,8.4,8.3,8.3,9.5,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,123,5,21,0,0,0,121,269,520,0,0,1
"3578","Madrid","June",4,1,2," 28004 ",40.423614,-3.704367,8.6,8.3,8.7,8.9,8.9,8.5,9.4,9,0,0,0,0,0,0,0,1,1,1,0,1,0,14,1,14,0,0,0,134,397,605,0,1,1
"3579","Madrid","June",5,3,3," 28013 ",40.41940692,-3.69907066,8.6,9,8.7,9.1,9.1,8.2,9.7,8.3,0,1,0,0,0,0,1,1,0,1,1,1,0,45,2,20,0,0,0,165,4,976,0,0,1
"3580","Madrid","June",4,1,2," 28012 ",40.41314683,-3.70078325,9,9.3,9,9.3,9.3,8.6,9.5,8.7,0,0,0,0,0,0,1,1,0,1,1,1,0,74,3,23,0,0,0,143,74,994,0,0,1
"3581","Madrid","June",2,3,2," 28008 ",40.42968054,-3.71535838,8.2,8.7,8.1,8.6,8.6,8,9.1,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,8,0,0,0,172,54,990,0,0,1
"3582","Madrid","June",5,3,3," 28014 ",40.41552222,-3.69704619,8.7,9.4,8.5,9,9,8.4,9.7,8.4,0,1,0,0,0,0,1,0,0,0,1,1,0,64,3,14,0,0,0,149,29,968,0,0,1
"3583","Madrid","June",2,3,2," 28012 ",40.412253,-3.7054733,9.2,9.6,9.3,9.5,9.2,9,9.6,10,1,0,0,1,1,0,1,1,0,0,0,1,0,4,1,4,0,0,0,132,454,555,0,1,1
"3584","Madrid","June",2,3,2," 28012 ",40.4115253,-3.6976936,9.1,9.5,9.1,9.2,9.2,9,9.7,8.1,0,0,0,0,0,0,1,1,1,1,0,1,0,45,2,20,0,0,0,164,354,612,0,1,1
"3585","Madrid","June",2,3,2," 28004 ",40.4227914,-3.7052391,7.2,7.1,7.1,7.1,7.7,7.2,9.3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16,1,16,0,0,0,106,606,606,0,1,1
"3586","Madrid","June",2,3,2," 28014 ",40.41281804,-3.69675323,7.4,7.4,7.5,7.7,7.7,7.6,9,8.2,0,0,0,1,0,0,1,1,1,1,1,0,0,52,3,2,0,0,0,144,10,995,0,1,1
"3587","Madrid","June",2,3,2," 28005 ",40.40817796,-3.71073425,8.4,9.1,8.4,8.8,8.7,8.4,9.1,8.7,0,0,0,0,0,0,1,0,1,1,1,1,0,71,3,21,0,0,0,146,366,771,0,0,1
"3588","Madrid","June",2,3,2," 28012 ",40.412896,-3.6999054,9,9.3,8.9,9.1,9.3,8.8,9.8,10,1,0,0,1,0,0,1,1,0,0,0,1,0,128,5,26,0,0,0,144,107,248,0,1,1
"3589","Madrid","June",5,3,3," 28012 ",40.4140712,-3.7041702,7.6,8.3,7.5,8,7.9,7.7,9.4,7.5,0,0,0,1,0,0,1,1,1,1,0,1,0,4,1,4,0,0,0,138,398,805,0,1,1
"3590","Madrid","June",2,3,2," 28012 ",40.41240755,-3.70013952,8.2,8.6,8.3,8.9,8.8,8.6,9.2,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,15,0,0,0,101,376,499,0,0,1
"3591","Madrid","June",2,3,2," 28013 ",40.4221535,-3.7108885,8.9,8.5,9,9.2,9.3,8.7,9.5,9.7,0,0,0,0,0,0,1,1,0,1,0,1,0,16,1,16,0,0,0,146,482,797,0,1,1
"3592","Madrid","June",2,3,2," 28012 ",40.4158514,-3.7048003,8.4,8.4,8.5,8.4,8.5,8.2,9.6,7.5,0,0,0,0,0,0,0,0,1,1,0,1,0,31,2,6,0,0,0,94,617,744,0,1,1
"3593","Madrid","June",4,1,2," 28005 ",40.41464057,-3.70904848,8,7.8,8,8.2,8.2,7.9,9.6,6.6,0,0,0,1,0,0,1,1,1,1,0,1,0,104,4,27,0,0,0,134,383,791,0,1,1
"3594","Madrid","June",2,3,2," 28013 ",40.419252,-3.707348,8.6,9.3,8.5,9,9,8.5,9.6,8.9,1,0,0,0,1,0,1,1,0,0,0,1,0,123,5,18,0,0,0,186,715,962,0,0,1
"3595","Madrid","June",5,3,3," 28013 ",40.41810513,-3.69919538,8.3,9.3,8.1,8.5,8.5,8,9.7,8.1,0,0,0,0,0,0,0,1,0,1,1,1,0,38,2,13,0,0,0,180,563,989,0,0,1
"3596","Madrid","June",5,3,3," 28013 ",40.42075423,-3.70645164,8.6,8.9,8.5,8.5,8.6,8.2,9.7,8.7,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,168,162,966,0,1,1
"3597","Madrid","June",5,3,3," 28005 ",40.41464057,-3.70904848,8,7.8,8,8.2,8.2,7.9,9.6,6.6,0,0,0,1,0,0,1,1,1,1,0,1,0,64,3,13,0,0,0,134,389,804,0,1,1
"3598","Madrid","June",4,1,2," 28012 ",40.4083516,-3.702365,8.1,8.5,8.4,8.9,8,8.4,8.3,10,1,0,0,1,1,0,0,1,0,0,0,1,0,59,3,8,0,0,0,175,580,580,0,1,1
"3599","Madrid","June",5,3,3," 28005 ",40.41168,-3.712058,8.9,9,9,9.3,9,8.4,9.6,0,0,0,0,1,0,0,1,1,0,0,0,1,0,11,1,11,0,0,0,120,561,617,0,1,1
"3600","Madrid","June",2,3,2," 28013 ",40.42215746,-3.7096037,8.7,9.2,8.8,9.2,9.1,8.5,9.6,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,17,0,0,0,144,30,998,0,0,1
"3601","Madrid","June",2,3,2," 28013 ",40.4197586,-3.6991641,8.9,9.3,9.1,9.2,9.2,8.6,9.8,8.3,0,1,0,1,0,0,1,1,0,1,0,1,0,81,4,4,0,0,0,173,1,989,0,1,1
"3602","Madrid","June",5,3,3," 28004 ",40.4234202,-3.7005951,8,8.8,7.8,8.2,8.1,8.2,9.6,8.2,0,0,0,1,0,0,0,1,1,1,0,1,0,10,1,10,0,0,0,147,554,739,0,1,1
"3603","Madrid","June",2,3,2," 28013 ",40.42059741,-3.70875075,7.5,8.2,7.4,7.9,7.8,7.2,9.4,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,25,0,0,0,134,428,881,0,0,1
"3604","Madrid","June",2,3,2," 28013 ",40.4192008,-3.7056355,9.4,9.6,9.6,9.5,9.3,9.2,9.7,10,1,0,0,1,1,0,1,0,0,0,1,1,0,99,4,22,0,0,0,151,702,926,0,1,1
"3605","Madrid","June",2,3,2," 28012 ",40.41411279,-3.70160937,8.7,9.4,8.6,9,9.1,8.2,9.6,8.1,0,0,0,0,0,0,1,1,0,1,1,1,0,110,5,5,0,0,0,175,3,995,0,0,1
"3606","Madrid","June",5,3,3," 28012 ",40.4091069,-3.6927912,8.8,9.3,8.8,8.8,9.1,9,9.7,8.4,1,0,0,1,1,0,0,1,0,1,0,1,0,49,2,24,0,0,0,128,29,972,0,1,1
"3607","Madrid","June",2,3,2," 28012 ",40.414733,-3.707033,9,9.3,9.2,9.5,9.5,8.7,9.8,9,0,1,0,0,0,0,1,1,0,0,1,1,0,71,3,20,0,0,0,147,9,990,0,0,1
"3608","Madrid","June",5,3,3," 28013 ",40.418536,-3.70666802,8.7,8.8,8.7,9.1,9.1,8.4,9.7,8.5,0,0,0,0,0,0,1,1,1,1,1,1,0,42,2,17,0,0,0,144,26,976,0,0,1
"3609","Madrid","June",2,3,2," 28004 ",40.4200716,-3.69703084,8.4,9.2,8.2,8.7,8.6,8.2,9.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2,17,0,0,0,143,502,834,0,0,1
"3610","Madrid","June",4,1,2," 28012 ",40.410877,-3.696459,8,8.8,9.2,8.8,8.3,8.3,9.6,0,0,0,0,1,0,0,1,0,1,1,0,1,0,90,4,13,0,0,0,117,506,925,0,1,1
"3611","Madrid","June",5,3,3," 28004 ",40.4222857,-3.6978954,7.4,7.6,8,7.5,8.1,7.5,8.6,10,1,0,0,1,0,0,1,0,0,1,0,1,0,26,2,1,0,0,0,130,473,748,0,1,1
"3612","Madrid","June",5,3,3," 28013 ",40.41630874,-3.70755333,8.8,8.5,8.7,9,8.9,8.6,9.8,9.1,0,0,0,1,0,0,1,1,0,1,1,1,0,11,1,11,0,0,0,94,441,896,0,1,1
"3613","Madrid","June",2,3,2," 28012 ",40.41639284,-3.7043184,8.6,9,8.2,9,8.7,8.7,9.8,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,86,4,9,0,0,0,134,487,634,0,0,1
"3614","Madrid","June",2,3,2," 28013 ",40.4220172,-3.7090772,9.8,10,10,10,9.5,9.5,10,0,1,0,0,1,1,0,1,0,0,0,0,1,0,89,4,14,0,0,0,106,158,287,0,1,1
"3615","Madrid","June",4,1,2," 28014 ",40.41128125,-3.69306654,8,9,7.8,8.5,8.1,7.9,9.5,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,15,0,0,0,134,352,540,0,0,1
"3616","Madrid","June",5,3,3," 28013 ",40.42369331,-3.71080033,8.9,9.3,9.1,9.4,9.3,8.7,9.7,8.6,0,1,0,0,0,0,1,1,0,1,0,1,0,26,2,1,0,0,0,117,16,616,0,0,1
"3617","Madrid","June",4,1,2," 28013 ",40.4193887,-3.7004665,9.1,9.5,9.2,9.4,9.3,9.2,9.7,9.5,0,0,0,1,0,0,1,1,0,0,1,1,0,28,2,3,0,0,0,139,725,920,0,1,1
"3618","Madrid","June",5,3,3," 28012 ",40.41419754,-3.70380476,8.7,9.1,8.7,8.9,8.9,8.8,9.6,8.8,0,0,0,1,1,0,1,1,0,0,0,1,0,6,1,6,0,0,0,158,16,961,0,1,1
"3619","Madrid","June",5,3,3," 28004 ",40.422394,-3.706211,6.6,7.9,6.7,7.1,6.7,5.8,8.8,0,1,0,0,1,1,0,1,1,0,0,1,1,0,68,3,17,0,0,0,134,71,983,0,1,1
"3620","Madrid","June",4,1,2," 28012 ",40.412084,-3.7047321,9.5,9.6,9.6,9.8,9.7,9,9.2,8.4,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,144,272,903,0,1,1
"3621","Madrid","June",2,3,2," 28005 ",40.41122428,-3.71058256,8.6,9.6,7.7,7.9,8.3,8.4,9.6,0,1,0,0,1,1,0,1,0,0,0,0,1,0,114,5,9,0,0,0,174,10,930,0,1,0
"3622","Madrid","June",4,1,2," 28013 ",40.42330325,-3.71049142,8.7,9.1,8.8,9,9.1,8.6,9.7,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,92,4,15,0,0,0,201,56,990,0,0,1
"3623","Madrid","June",2,3,2," 28012 ",40.413387,-3.700958,9.7,10,10,10,10,8.3,10,0,0,0,0,1,0,0,1,1,0,1,0,1,0,61,3,11,0,0,0,112,6,969,0,1,1
"3624","Madrid","June",2,3,2," 28013 ",40.4197506,-3.7002231,7,6.9,7,7.4,7.4,7.2,9.5,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,11,0,0,0,191,213,399,0,0,1
"3625","Madrid","June",2,3,2," 28012 ",40.4093927,-3.6984011,9.4,10,10,10,9.5,9.3,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,101,4,24,0,0,0,94,312,808,0,1,1
