"city","month","adults","children","num_rooms","postal_code","latitude","longitude","hotel_score","staff_score","facilities_score","cleanliness_score","comfort_score","value_for_money_score","location_score","free_wifi_score","balcony","swimming_pool","pet_friendly","kitchen","city_view","aparments","non_smoking_rooms","private_bathroom","elevator","heating","safe","air_conditioning","free_wifi","page_count","current_page","in_page_count","is_december","is_march","length_description","min_price","max_price","is_suite","is_apartment","has_free_cancelation","mean_flights"
"Valencia","June",4,1,2," 46023 ",39.46210835,-0.3460153,8.8,9.5,8.9,9,8.9,9,8.6,9.5,1,0,0,1,1,0,1,0,0,1,0,1,1,41,2,16,0,0,96,314,314,0,1,1,522460
"Valencia","June",2,3,2," 46010 ",39.48286358,-0.37011211,8.7,9.6,9.4,9.4,9,8.3,8.5,10,0,0,1,1,1,0,0,1,0,0,0,1,1,113,5,8,0,0,130,585,585,0,1,1,522460
"Valencia","June",2,3,2," 46008 ",39.4733606,-0.3874171,8.7,8.2,8.6,8.6,8.5,8.7,9.5,10,0,0,0,0,0,0,0,1,0,0,0,0,1,20,1,20,0,0,124,344,344,0,1,1,522460
"Valencia","June",5,3,3," 46011 ",39.46081946,-0.33339858,7.2,8.5,7,7.6,7.7,7,8.2,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,64,3,13,0,0,125,308,582,0,0,1,522460
"Valencia","June",2,3,2," 46009 ",39.4838403,-0.3734298,8.5,9.2,9.6,9.2,8.8,9.2,9.6,10,1,0,0,1,0,0,1,0,0,1,0,1,1,126,5,25,0,0,136,646,850,0,1,1,522460
"Valencia","June",2,3,2," 46006 ",39.45904267,-0.36801155,9.2,9.7,9.7,9.9,10,9.3,8.8,10,0,0,1,1,1,0,1,1,0,0,0,1,1,127,5,26,0,0,137,610,730,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.4734745,-0.3716415,8.4,8.2,8.3,8.5,8.5,8.5,9.5,7.3,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,199,530,788,0,1,1,522460
"Valencia","June",4,1,2," 46023 ",39.4599769,-0.3499183,9.3,9.8,9.3,9.6,9.6,8.8,9.3,9.3,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,137,80,990,0,1,1,522460
"Valencia","June",4,1,2," 46002 ",39.46977727,-0.37455976,8,9.3,7.7,8.4,8.1,8.2,9.7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,117,296,492,0,0,1,522460
"Valencia","June",4,1,2," 46003 ",39.47774195,-0.37734773,9.2,9.7,9.3,9.5,9.5,9.3,9.8,8.9,1,0,1,1,1,0,1,1,0,0,0,1,1,3,1,3,0,0,151,720,720,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47336411,-0.37749996,9,9.5,9.1,9.5,9.5,8.7,9.7,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,0,139,517,943,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.4762984,-0.380847,8.8,9.2,8.7,8.9,9,8.7,9.6,8.3,0,0,0,1,1,0,1,1,0,0,1,1,1,5,1,5,0,0,171,9,988,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47476921,-0.38126662,8.7,9,8.8,9,8.9,8.9,9.3,8.4,0,0,0,1,0,0,1,1,1,0,0,1,1,6,1,6,0,0,174,3,984,0,1,1,522460
"Valencia","June",4,1,2," 46006 ",39.46375125,-0.37713645,9,9.6,9,9.2,9.1,9.1,9.4,8.8,1,0,0,1,0,0,1,1,0,0,1,1,1,7,1,7,0,0,165,465,655,0,1,1,522460
"Valencia","June",4,1,2," 46004 ",39.4632373,-0.3736461,8.1,8.5,8.1,7.8,8.3,7.9,9.4,8.4,1,0,0,1,0,0,1,1,1,0,0,1,1,60,3,10,0,0,133,11,915,0,1,1,522460
"Valencia","June",5,3,3," 46018 ",39.46824058,-0.39192534,9.1,9.7,9.4,9.6,9.4,9.4,8.8,9.2,0,0,0,1,0,0,1,0,1,1,0,1,1,80,4,3,0,0,122,414,638,0,1,1,522460
"Valencia","June",5,3,3," 46004 ",39.4631865,-0.37635877,8.3,9,7,7.5,8.5,7.5,9.5,10,1,0,0,1,1,0,0,1,0,0,0,1,1,14,1,14,0,0,134,640,700,0,1,1,522460
"Valencia","June",2,3,2," 46001 ",39.47173186,-0.37819078,8.8,8.8,8.7,8.8,8.8,8.9,9.7,9,0,0,0,1,0,0,1,0,0,1,0,1,1,4,1,4,0,0,109,251,274,0,1,1,522460
"Valencia","June",5,3,3," 46003 ",39.47764391,-0.37616104,7.8,8.9,7.8,7.9,7.7,8.2,9.4,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,22,0,0,123,52,426,0,0,1,522460
"Valencia","June",4,1,2," 46024 ",39.45995497,-0.33731986,7.9,8.5,8.1,8.3,8.3,8,7.8,8.3,0,0,0,1,0,0,1,1,1,1,0,1,1,63,3,12,0,0,139,286,430,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.47285405,-0.37126869,8.5,9.3,8.5,9,9,8.4,9.6,8.7,0,0,0,0,0,0,1,1,0,1,1,1,1,46,2,21,0,0,159,16,898,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.46827403,-0.37572116,8.9,9.5,8.8,9.4,9.2,8.7,9.8,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,20,0,0,114,351,621,0,0,1,522460
"Valencia","June",4,1,2," 46004 ",39.47147803,-0.37293408,8.4,8.2,8.1,8.4,8.1,8.5,9.5,5,0,0,0,1,1,0,1,1,0,1,1,1,1,74,3,24,0,0,165,9,972,0,1,1,522460
"Valencia","June",4,1,2," 46021 ",39.4684873,-0.35565287,8.2,8.7,8.3,8.8,8.7,8.1,8.2,7.2,0,0,0,0,0,0,1,0,1,1,1,1,1,16,1,16,0,0,166,93,957,0,0,1,522460
"Valencia","June",2,3,2," 46018 ",39.46898198,-0.3937514,9.1,9.6,9.4,9.4,9.2,8.9,8.5,9.7,0,0,1,1,0,0,1,1,0,0,0,1,1,33,2,8,0,0,121,456,494,0,1,1,522460
"Valencia","June",5,3,3," 46026 ",39.450856,-0.373051,8.6,9.6,8.6,8.6,8.6,8.6,8.4,9.5,1,0,0,1,0,0,1,0,0,0,0,1,1,35,2,10,0,0,173,368,879,0,1,1,522460
"Valencia","June",2,3,2," 46008 ",39.474691,-0.386813,8.6,9.4,8.7,8.8,8.8,8.5,9,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,23,0,0,154,304,702,0,0,1,522460
"Valencia","June",5,3,3," 46001 ",39.47206687,-0.3781256,8.4,9.2,8.2,8.9,8.9,8,9.6,9,0,1,0,0,0,0,1,1,1,1,0,1,1,38,2,13,0,0,132,353,780,0,0,1,522460
"Valencia","June",2,3,2," 46003 ",39.47285405,-0.37126869,8.5,9.3,8.5,9,9,8.4,9.6,8.7,0,0,0,0,0,0,1,1,0,1,1,1,1,69,3,18,0,0,159,214,918,0,0,1,522460
"Valencia","June",2,3,2," 46120 ",39.48638952,-0.32583282,9.2,9.1,9.1,9.3,9.1,8.4,9.3,8.3,1,0,0,1,0,0,0,0,0,0,0,1,1,70,3,19,0,0,121,60,60,0,1,1,522460
"Valencia","June",2,3,2," 46004 ",39.4644716,-0.3740446,8.1,8.3,7.7,8.1,7.6,8.1,9.7,10,1,0,0,1,1,0,1,0,0,0,0,1,1,71,3,20,0,0,165,579,699,0,1,1,522460
"Valencia","June",2,3,2," 46003 ",39.47479405,-0.37058227,8.3,9.1,8.2,8.7,8.4,8.5,9.3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,21,0,0,94,281,320,0,0,1,522460
"Valencia","June",2,3,2," 46020 ",39.48524262,-0.36319256,8.4,9,8.4,8.9,8.7,8.5,8.7,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,22,0,0,129,286,528,0,0,1,522460
"Valencia","June",2,3,2," 46023 ",39.46299499,-0.35739294,8.9,9,8.9,9.5,9.4,8.8,9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,74,3,23,0,0,155,532,840,0,0,1,522460
"Valencia","June",2,3,2," 46006 ",39.4604996,-0.363727,8.1,7.9,8.5,8.3,8.3,8.1,8.2,9.4,0,0,0,1,0,0,0,1,0,1,0,1,1,75,3,24,0,0,109,387,505,0,1,1,522460
"Valencia","June",2,3,2," 46023 ",39.46299499,-0.35739294,8.9,9,8.9,9.5,9.4,8.8,9,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4,0,0,0,155,532,840,0,0,1,522460
"Valencia","June",2,3,2," 46008 ",39.475067,-0.388842,9,9.7,9.1,9.4,9.4,8.6,9.1,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,77,4,1,0,0,208,2,939,0,0,1,522460
"Valencia","June",2,3,2," 46013 ",39.44550092,-0.36796823,7.5,8.7,7.5,7.7,7.7,7.4,7.5,7.7,0,0,1,0,0,0,1,0,1,1,1,0,1,78,4,2,0,0,117,298,472,0,0,1,522460
"Valencia","June",2,3,2," 46005 ",39.46312126,-0.37137594,8.6,9.2,8.7,9.1,8.9,8.7,9.3,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4,3,0,0,158,511,840,0,0,1,522460
"Valencia","June",2,3,2," 46001 ",39.47177411,-0.38218623,8.3,8.3,8.2,8.2,8.3,8.6,9,8.3,0,0,0,1,1,0,1,1,1,1,0,1,0,80,4,4,0,0,153,486,696,0,1,1,522460
"Valencia","June",2,3,2," 46004 ",39.47147803,-0.37293408,8.4,8.2,8.1,8.4,8.1,8.5,9.5,5,0,0,0,1,1,0,1,1,0,1,1,1,1,81,4,5,0,0,165,9,972,0,1,1,522460
"Valencia","June",2,3,2," 46021 ",39.46702648,-0.35591975,7.9,8.8,7.8,8.3,8.2,8,8.3,8.2,0,1,1,0,0,0,0,0,0,1,0,1,1,82,4,6,0,0,166,476,956,0,0,0,522460
"Valencia","June",2,3,2," 46011 ",39.4759194,-0.3287634,7.5,7.3,8,7.9,8.1,7.5,7.7,5.7,1,0,0,1,0,0,1,1,0,0,0,0,1,83,4,7,0,0,121,535,922,0,1,1,522460
"Valencia","June",2,3,2," 46013 ",39.449168,-0.362561,8.6,9.3,8.7,9.2,9,8.4,8.4,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,84,4,8,0,0,153,11,955,0,0,1,522460
"Valencia","June",2,3,2," 46011 ",39.46081946,-0.33339858,7.2,8.5,7,7.6,7.7,7,8.2,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,9,0,0,125,551,784,0,0,0,522460
"Valencia","June",2,3,2," 46003 ",39.47365411,-0.3747465,9.4,9.8,9.4,9.6,9.6,9.4,9.9,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,86,4,10,0,0,183,324,684,0,1,1,522460
"Valencia","June",2,3,2," 46015 ",39.49156441,-0.39812967,8.4,8.8,8.4,8.9,8.8,8.3,8.1,7.8,0,1,0,0,1,0,1,1,0,1,1,1,1,87,4,11,0,0,131,665,846,0,0,1,522460
"Valencia","June",2,3,2," 46001 ",39.47466983,-0.37956879,6.4,7.4,6.5,7,6.8,7.1,8.7,6.4,1,0,1,1,1,0,1,1,0,1,0,1,1,88,4,12,0,0,129,280,520,0,1,1,522460
"Valencia","June",2,3,2," 46004 ",39.4644716,-0.3740446,7,7.3,7.1,6.8,7.3,7,9.1,7.5,1,0,0,1,1,0,0,1,0,0,0,1,1,89,4,13,0,0,140,590,770,0,1,1,522460
"Valencia","June",2,3,2," 46007 ",39.464448,-0.385316,8.2,7.9,8.3,8.5,8.6,8.1,8.6,10,1,0,0,1,1,0,0,1,0,0,0,1,1,90,4,14,0,0,151,669,836,0,1,1,522460
"Valencia","June",2,3,2," 46024 ",39.461263,-0.3377685,8.3,8.7,8.5,8.5,8.4,8.6,8.4,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,91,4,15,0,0,183,87,330,0,0,1,522460
"Valencia","June",2,3,2," 46004 ",39.46625723,-0.37425935,8.4,8.4,8.2,8.5,8.4,8.2,9.6,10,0,0,0,1,1,0,1,1,0,0,0,1,1,92,4,16,0,0,153,696,871,0,1,1,522460
"Valencia","June",2,3,2," 46011 ",39.47448,-0.330134,8.4,9.5,8.4,8.3,8.5,8.3,9,10,0,0,0,1,0,0,1,1,0,0,0,1,1,93,4,17,0,0,143,385,425,0,1,1,522460
"Valencia","June",2,3,2," 46005 ",39.46374133,-0.37067592,8.4,8.6,8.7,8.6,8.6,8.2,8.7,9.4,0,0,0,1,0,0,1,0,0,1,0,1,1,94,4,18,0,0,142,705,758,0,1,1,522460
"Valencia","June",2,3,2," 46001 ",39.476463,-0.377745,8.4,9.1,8.8,8.7,8.9,8.7,9.6,10,1,0,0,1,0,0,1,1,0,0,0,1,1,95,4,19,0,0,114,665,665,0,1,1,522460
"Valencia","June",2,3,2," 46013 ",39.45070896,-0.37100449,8.7,9.2,8.8,9.1,9,8.7,8.1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,20,0,0,170,118,983,0,0,1,522460
"Valencia","June",2,3,2," 46003 ",39.472235,-0.372526,9.2,9.6,9.3,9.6,9.6,9.1,9.8,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,97,4,21,0,0,188,24,976,0,0,1,522460
"Valencia","June",2,3,2," 46004 ",39.4644716,-0.3740446,7.4,8.1,7.1,7.5,7.6,7.9,9.4,7.5,1,0,0,1,1,0,0,0,0,0,0,1,1,98,4,22,0,0,134,602,722,0,1,1,522460
"Valencia","June",2,3,2," 46005 ",39.461011,-0.368454,8,8.8,8.8,7.5,8.8,7.5,8.8,9.4,0,0,0,1,0,0,0,0,0,0,0,1,0,99,4,23,0,0,112,649,649,0,1,1,522460
"Valencia","June",2,3,2," 46014 ",39.47244088,-0.40711418,7.4,7.9,7.7,8,7.7,7.8,7.7,10,0,0,1,1,1,0,1,0,1,0,0,1,1,100,4,24,0,0,109,306,306,0,1,1,522460
"Valencia","June",2,3,2," 46003 ",39.472235,-0.372526,9.2,9.6,9.3,9.6,9.6,9.1,9.8,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,101,5,0,0,0,188,24,976,0,0,1,522460
"Valencia","June",2,3,2," 46004 ",39.46493821,-0.37589014,8.5,9.4,8.6,8.7,8.5,8.3,9.7,10,1,0,0,1,0,0,1,1,0,1,0,1,1,102,5,1,0,0,121,726,779,0,1,1,522460
"Valencia","June",2,3,2," 46007 ",39.4644832,-0.3853707,9.1,8.7,9.4,9.6,9.2,9.3,9.2,10,0,0,0,1,0,0,1,1,0,0,0,1,1,103,5,2,0,0,119,641,672,0,1,1,522460
"Valencia","June",2,3,2," 46023 ",39.45495126,-0.34316816,7.6,7.9,7.5,7.5,7.7,7.4,8.3,10,0,0,0,1,1,0,1,0,0,0,0,1,1,104,5,3,0,0,140,696,871,0,1,1,522460
"Valencia","June",2,3,2," 46023 ",39.46088307,-0.34576356,8.1,8.9,7.9,8,8.2,8.2,8.4,8.8,0,0,0,1,0,0,1,1,0,0,0,1,1,105,5,4,0,0,126,509,547,0,1,1,522460
"Valencia","June",2,3,2," 46009 ",39.48022763,-0.38872451,7.8,8.3,7.6,8.3,8.1,7.7,8.3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,106,5,5,0,0,145,60,940,0,0,1,522460
"Valencia","June",2,3,2," 46003 ",39.4788449,-0.3765489,7.6,7.6,7.3,7.6,7.7,7.5,9.4,6.5,1,0,0,1,1,0,1,0,0,0,0,1,1,107,5,6,0,0,172,775,775,0,1,1,522460
"Valencia","June",2,3,2," 46003 ",39.477008,-0.3722595,8.9,9.4,8.7,9.2,9.1,8.7,9.5,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,5,7,0,0,169,71,989,0,0,1,522460
"Valencia","June",2,3,2," 46021 ",39.466838,-0.35509,6.9,7.1,7,7.4,7.3,7.3,8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,8,0,0,122,301,638,0,0,1,522460
"Valencia","June",2,3,2," 46007 ",39.45722673,-0.38495893,7.9,8.5,8,8.4,8.3,7.7,6.9,10,1,0,0,1,0,0,0,1,0,0,0,1,1,110,5,9,0,0,132,586,700,0,0,1,522460
"Valencia","June",2,3,2," 46009 ",39.48249347,-0.37645608,8.2,9,8.2,8,8.3,8.3,9.2,8.3,1,0,0,1,1,0,0,1,0,0,0,1,1,111,5,10,0,0,155,540,545,0,1,1,522460
"Valencia","June",4,1,2," 46004 ",39.47103305,-0.36658689,8.6,9.3,8.6,9,9,8.1,9.3,8.8,0,0,1,0,0,0,1,0,0,0,1,1,1,105,5,3,0,0,185,19,962,0,0,1,522460
"Valencia","June",4,1,2," 46008 ",39.4741099,-0.3852857,7.7,8.2,7.6,7.7,7.9,8.1,8.8,7.1,1,0,1,1,1,0,0,1,0,0,1,1,1,106,5,4,0,0,135,360,480,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.46836296,-0.37596634,7.7,8.6,7.5,7.5,7.7,7.9,9.6,8.4,1,0,0,1,1,0,1,0,0,1,0,0,1,107,5,5,0,0,132,190,532,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.471403,-0.379526,8.4,8.6,8.5,8.7,9,8.3,9.8,8.7,0,0,0,1,0,0,1,0,1,0,0,1,1,108,5,6,0,0,132,635,635,0,1,1,522460
"Valencia","June",4,1,2," 46009 ",39.48249347,-0.37645608,8.2,9,8.2,8,8.3,8.3,9.2,8.3,1,0,0,1,1,0,0,1,0,0,0,1,1,109,5,7,0,0,155,514,519,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.478944,-0.379756,9.5,8.8,10,10,10,8.8,10,8.7,0,0,0,1,0,0,1,1,0,0,0,1,1,110,5,8,0,0,143,430,430,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47269255,-0.37773818,8.1,8.3,7.9,7.8,7.9,8.3,9.6,8.3,1,0,1,1,1,0,0,0,0,0,0,1,1,111,5,9,0,0,157,410,486,0,1,1,522460
"Valencia","June",4,1,2," 46015 ",39.47662841,-0.39825439,8.7,9.1,8.7,8.8,8.9,8.6,8.4,8.9,0,0,0,1,0,0,0,1,1,1,0,1,1,112,5,10,0,0,114,346,741,0,1,1,522460
"Valencia","June",4,1,2," 46120 ",39.48638952,-0.32583282,9.2,9.1,9.1,9.3,9.1,8.4,9.3,8.3,1,0,0,1,0,0,0,0,0,0,0,1,1,113,5,11,0,0,121,60,60,0,1,1,522460
"Valencia","June",4,1,2," 46024 ",39.4593922,-0.3353149,8.2,8.6,8.5,8.9,8.9,8.3,7.8,5,0,0,0,1,0,0,0,1,0,0,0,1,1,114,5,12,0,0,113,473,688,0,1,1,522460
"Valencia","June",4,1,2," 46005 ",39.46374133,-0.37067592,8.4,8.6,8.7,8.6,8.6,8.2,8.7,9.4,0,0,0,1,0,0,1,0,0,1,0,1,1,115,5,13,0,0,142,673,723,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.476064,-0.380076,7.9,8.5,8.7,8.5,8.7,7.8,9,8.7,1,0,0,1,0,0,1,0,1,0,0,1,1,116,5,14,0,0,96,501,501,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.476064,-0.380076,8.3,8.4,8,8.3,8.1,8.3,8.6,8.9,1,0,0,0,0,0,1,0,1,0,0,1,1,117,5,15,0,0,126,501,501,0,1,1,522460
"Valencia","June",4,1,2," 46008 ",39.474885,-0.386627,7.3,7.7,7.5,7.6,7.6,7.7,8.7,10,0,0,0,1,1,0,0,1,0,1,0,1,1,118,5,16,0,0,136,300,308,0,1,1,522460
"Valencia","June",4,1,2," 46006 ",39.4563629,-0.3723067,7.5,8.5,7.3,8.2,7.6,8.2,8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5,17,0,0,151,154,266,0,0,1,522460
"Valencia","June",4,1,2," 46137 ",39.56731888,-0.28535603,9.2,10,9.3,9.5,9.3,9.3,8,8.3,1,1,0,1,0,0,0,0,0,0,0,0,1,120,5,18,0,0,126,308,380,0,1,1,522460
"Valencia","June",4,1,2," 46002 ",39.4725383,-0.37577346,8.4,8.6,8.5,8.8,8.6,8.3,9.7,8.1,0,0,0,1,0,0,0,1,1,1,1,1,1,121,5,19,0,0,125,540,967,0,1,1,522460
"Valencia","June",4,1,2," 46007 ",39.468942,-0.382348,8.3,8.6,8.4,8.5,8.6,8.1,9.3,10,1,1,0,1,0,0,0,1,0,0,0,1,1,122,5,20,0,0,124,531,574,0,1,1,522460
"Valencia","June",4,1,2," 46002 ",39.47129756,-0.37655633,7.9,8.7,7.6,8.3,8.1,8,9.7,8.5,0,0,1,0,0,0,1,1,1,1,0,1,1,123,5,21,0,0,98,125,996,0,0,0,522460
"Valencia","June",4,1,2," 46008 ",39.4741222,-0.3861815,8.2,7.6,8.3,8.9,8.7,8.2,8.4,8.8,0,0,1,1,0,0,1,1,1,1,0,1,1,124,5,22,0,0,157,123,775,0,1,1,522460
"Valencia","June",4,1,2," 46011 ",39.46686557,-0.329994,8.8,9.8,8.9,8.8,9,8.9,8.8,9.2,1,0,0,1,1,0,0,0,0,0,0,1,1,125,5,23,0,0,128,358,428,0,1,1,522460
"Valencia","June",4,1,2," 46004 ",39.46493821,-0.37589014,8.5,9.4,8.6,8.7,8.5,8.3,9.7,10,1,0,0,1,0,0,1,1,0,1,0,1,1,126,5,24,0,0,121,693,743,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47310652,-0.37809993,8.8,9.3,8.8,8.9,8.8,8.7,9.8,10,0,0,0,1,1,0,1,1,0,0,1,1,1,127,5,25,0,0,127,85,851,0,1,1,522460
"Valencia","June",4,1,2," 46005 ",39.461011,-0.368454,8,8.8,8.8,7.5,8.8,7.5,8.8,7.8,0,0,0,1,0,0,0,0,0,0,0,1,0,128,5,26,0,0,112,649,649,0,1,1,522460
"Valencia","June",4,1,2," 46013 ",39.45115632,-0.35828412,7.7,8.8,7.7,8.1,7.7,7.7,8.9,8.4,0,1,0,0,0,0,1,1,0,1,1,1,1,8,1,8,0,0,129,284,452,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.47102773,-0.37788811,8.5,8.6,8.7,8.8,8.8,8.7,9.7,7.9,1,0,0,1,1,0,1,1,0,0,0,1,1,9,1,9,0,0,116,791,886,0,1,1,522460
"Valencia","June",4,1,2," 46015 ",39.47662841,-0.39825439,8.7,9.1,8.7,8.8,8.9,8.6,8.4,8.9,0,0,0,1,0,0,0,1,1,1,0,1,1,10,1,10,0,0,114,346,741,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47582216,-0.3821893,8.9,8.8,9.1,9.3,9.2,9.1,9.4,8.7,0,0,0,1,0,0,1,1,1,0,0,1,1,11,1,11,0,0,155,414,758,0,1,1,522460
"Valencia","June",4,1,2," 46007 ",39.46617554,-0.37892747,8.8,9.1,9.2,9.2,9.1,8.6,9,8.8,0,0,0,1,1,0,0,1,1,1,0,1,1,12,1,12,0,0,164,11,997,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47314935,-0.37811905,8.4,8.9,8.4,8.8,8.6,8.5,9.5,7.8,1,0,0,1,1,0,1,1,0,0,1,1,1,13,1,13,0,0,158,528,607,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.4713426,-0.3777652,7.1,7.8,6.9,7.1,7.1,7.7,9.4,7.7,0,0,0,1,0,0,1,1,1,1,0,1,1,14,1,14,0,0,98,407,437,0,1,1,522460
"Valencia","June",4,1,2," 46008 ",39.47001569,-0.39035486,9,9.3,9.2,9.2,8.9,9,8.7,9.2,1,0,1,1,0,0,1,0,0,1,0,0,1,15,1,15,0,0,109,309,429,0,1,1,522460
"Valencia","June",4,1,2," 46001 ",39.47573347,-0.38212393,9.1,9.1,9.2,9.4,9.2,9.1,9.5,8.2,1,0,0,1,0,0,1,1,1,0,0,1,1,16,1,16,0,0,119,436,612,0,1,1,522460
"Valencia","June",4,1,2," 46002 ",39.47083946,-0.37695631,8.9,9.2,8.8,9.2,9.1,9,9.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,17,0,0,172,397,939,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.475423,-0.3786001,8.9,8.6,8.8,9.1,9,8.8,9.6,8.2,0,0,0,0,0,0,1,1,1,1,0,1,1,18,1,18,0,0,130,334,557,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.4775181,-0.3762307,8.5,9.1,8.3,8.6,8.5,8.7,9.6,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,19,0,0,115,280,920,0,0,1,522460
"Valencia","June",4,1,2," 46005 ",39.46520533,-0.37065178,8.7,9.6,8.6,9,8.9,8.9,9.5,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,20,0,0,153,321,376,1,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.472787,-0.378863,8.4,9.2,8.3,8.9,8.3,8.6,10,10,0,0,0,1,0,0,0,0,1,1,0,1,1,21,1,21,0,0,115,464,464,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.47803869,-0.37492223,8.3,8.6,8.2,8.6,8.6,8.4,9.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,22,0,0,155,3,961,0,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.47524855,-0.38195359,7.6,8.2,7.6,7.8,7.7,8.1,9.1,7.7,0,0,0,1,1,0,0,1,1,1,0,1,1,23,1,23,0,0,135,476,517,0,1,1,522460
"Valencia","June",4,1,2," 46003 ",39.47514683,-0.37117749,9,9.5,9,9.2,9.1,9,9.6,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,24,0,0,195,437,741,1,0,1,522460
"Valencia","June",4,1,2," 46003 ",39.47514683,-0.37117749,9,9.5,9,9.2,9.1,9,9.6,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,195,437,741,1,0,1,522460
"Valencia","June",4,1,2," 46001 ",39.4696696,-0.37947893,8.7,9.2,8.6,9.1,9,8.7,9.6,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,1,0,0,90,271,912,0,0,1,522460
"Valencia","June",4,1,2," 46003 ",39.476703,-0.37691,9.5,9.8,9.4,9.8,9.8,9.1,9.9,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,2,0,0,191,83,926,0,0,1,522460
"Valencia","June",4,1,2," 46007 ",39.4644832,-0.3853707,9.1,8.7,9.4,9.6,9.2,9.3,9.2,10,0,0,0,1,0,0,1,1,0,0,0,1,1,28,2,3,0,0,119,612,641,0,1,1,522460
"Valencia","June",4,1,2," 46011 ",39.465149,-0.323319,7.8,8.6,7.6,7.7,7.8,8.1,9.1,8.7,0,0,0,1,0,0,1,1,0,1,0,1,1,29,2,4,0,0,117,395,608,0,1,1,522460
"Valencia","June",4,1,2," 46004 ",39.46907082,-0.37461915,8.1,8,8.1,8.1,8.1,8.3,9.7,8.3,0,0,0,0,0,0,1,1,1,1,1,1,1,30,2,5,0,0,149,749,988,0,1,1,522460
"Valencia","June",4,1,2," 46007 ",39.46793134,-0.38128808,8,8.7,7.8,8.5,8.3,8,9.1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,6,0,0,174,426,931,0,0,1,522460
"Valencia","June",4,1,2," 46002 ",39.47033425,-0.37528396,8.2,8.9,7.9,8.8,8.8,7.9,9.7,7.7,0,0,0,0,0,0,1,1,1,1,0,1,1,32,2,7,0,0,128,594,972,0,0,1,522460
"Valencia","June",4,1,2," 46006 ",39.45744807,-0.37547708,7.9,8.7,7.9,8.5,8.4,7.8,8.1,8.3,0,0,1,0,1,0,1,0,0,1,1,1,1,33,2,8,0,0,166,294,784,0,0,1,522460
